"user_id","age","gender","country","urban_rural","income_level","employment_status","education_level","relationship_status","has_children","household_size","occupation","ethnicity","language_preference","device_type","weekly_purchases","monthly_spend","cart_abandonment_rate","review_writing_frequency","average_order_value","preferred_payment_method","coupon_usage_frequency","loyalty_program_member","referral_count","product_category_preference","shopping_time_of_day","weekend_shopper","impulse_purchases_per_month","browse_to_buy_ratio","return_frequency","budgeting_style","brand_loyalty_score","impulse_buying_score","environmental_consciousness","health_conscious_shopping","travel_frequency","hobby_count","social_media_influence_score","reading_habits","exercise_frequency","stress_from_financial_decisions","overall_stress_level","sleep_quality","physical_activity_level","mental_health_score","daily_session_time_minutes","product_views_per_day","ad_views_per_day","ad_clicks_per_day","wishlist_items_count","cart_items_average","checkout_abandonments_per_month","purchase_conversion_rate","app_usage_frequency","notification_response_rate","account_age_months","last_purchase_date","social_sharing_frequency","premium_subscription","return_rate"
370749,67,"Male","Japan","Urban",85405,"Employed","High School","Widowed",0,9,"Engineering","Hispanic","German","Desktop",14,1766,31,4,362,"Credit Card",0,1,2,"Groceries","Morning",0,4,27,2,"Moderate",7,5,4,1,4,2,4,24,5,4,5,4,10,7,10,30,11,5,20,8,10,74,7,46,3,"2026-06-15",5,1,1
935394,55,"Male","USA","Urban",111852,"Self-employed","Associate Degree","Divorced",0,6,"IT","Asian","German","Desktop",0,3244,41,2,413,"Credit Card",3,0,5,"Books","Morning",1,3,11,1,"Loose",6,4,1,1,10,2,5,20,4,6,6,5,9,9,67,22,7,4,14,6,2,71,4,19,4,"2025-12-31",1,0,9
11683,30,"Male","UK","Suburban",198537,"Unemployed","Bachelor","Married",1,6,"Retail","Asian","Mandarin","Mobile",20,1874,32,4,237,"Credit Card",3,0,3,"Electronics","Night",1,2,28,2,"Strict",6,5,5,1,9,5,3,24,7,4,2,9,5,7,81,27,8,4,17,9,0,90,3,92,20,"2026-02-01",2,0,41
569138,37,"Male","Canada","Urban",161278,"Student","Bachelor","Single",0,2,"Healthcare","Other","French","Mobile",4,4560,43,3,256,"Credit Card",2,1,3,"Toys","Evening",0,2,96,7,"Moderate",1,5,1,1,3,0,1,7,3,3,2,8,5,7,72,5,13,3,5,3,5,22,1,43,24,"2025-01-19",3,0,9
625356,25,"Male","USA","Suburban",173962,"Employed","High School","In a relationship",1,6,"Other","Asian","Hindi","Tablet",13,4282,72,3,276,"Credit Card",1,0,6,"Sports","Evening",0,5,65,10,"Loose",5,10,8,1,12,3,0,21,6,10,10,8,3,8,104,14,15,4,20,8,10,34,6,52,1,"2026-11-07",6,0,33
467080,59,"Female","China","Urban",89130,"Self-employed","High School","In a relationship",0,5,"Retail","Caucasian","French","Mobile",12,3986,28,3,308,"Google Pay",1,1,7,"Home & Kitchen","Evening",1,4,33,0,"Strict",2,4,4,1,9,5,7,2,2,2,4,5,4,3,53,14,20,3,7,2,10,85,1,40,23,"2025-09-27",4,0,67
731753,22,"Female","France","Rural",19098,"Student","High School","Married",0,2,"Engineering","Asian","Mandarin","Mobile",2,941,65,4,211,"Bank Transfer",0,0,3,"Books","Night",0,5,16,4,"Loose",0,8,1,0,1,3,2,9,4,9,10,6,6,4,112,28,14,1,15,5,1,17,7,25,7,"2026-10-27",7,0,61
205940,24,"Female","India","Suburban",163179,"Unemployed","Master","Single",0,4,"Healthcare","Hispanic","French","Desktop",11,243,56,6,232,"Credit Card",4,0,7,"Beauty","Morning",1,5,20,2,"Loose",6,7,9,1,3,3,0,22,6,8,8,7,6,10,14,41,17,2,12,10,3,77,2,3,6,"2026-12-10",5,1,100
919377,27,"Male","India","Urban",18699,"Unemployed","PhD","Married",1,7,"Other","Caucasian","Mandarin","Mobile",0,45,57,4,324,"Credit Card",0,1,2,"Books","Morning",0,4,62,0,"Moderate",10,7,1,1,1,4,2,10,2,9,9,7,1,8,87,12,7,2,6,9,3,21,3,9,10,"2026-01-04",6,1,14
711330,43,"Male","USA","Urban",185992,"Unemployed","Bachelor","Single",1,10,"Finance","Hispanic","Hindi","Tablet",19,4127,4,4,417,"Google Pay",0,1,6,"Sports","Night",1,0,31,2,"Strict",8,1,0,1,10,1,9,3,6,0,0,6,7,5,116,21,1,1,16,3,1,50,1,2,1,"2025-07-24",5,0,19
684487,51,"Male","India","Rural",129243,"Retired","Associate Degree","Widowed",0,6,"Other","Hispanic","Mandarin","Mobile",11,1220,19,3,121,"PayPal",2,0,10,"Electronics","Evening",1,1,68,1,"Moderate",8,3,9,0,1,1,4,8,5,2,3,8,8,9,16,44,14,5,0,6,7,58,4,29,10,"2026-12-26",2,0,88
678413,23,"Female","India","Suburban",43583,"Student","Bachelor","In a relationship",1,2,"Other","Asian","Mandarin","Mobile",8,2039,16,2,468,"Debit Card",2,0,9,"Beauty","Evening",0,0,59,3,"Strict",0,1,4,1,8,2,6,2,0,2,0,8,4,1,79,42,20,1,13,5,0,33,6,13,18,"2026-09-30",5,0,51
519705,52,"Non-binary","Germany","Urban",188621,"Student","Associate Degree","Divorced",0,9,"Education","Other","French","Desktop",4,890,0,2,347,"Bank Transfer",4,1,7,"Toys","Morning",1,1,75,5,"Loose",9,0,0,0,6,4,2,5,6,1,0,9,10,7,56,3,1,3,13,9,10,82,6,95,20,"2025-06-09",5,0,84
392474,60,"Male","France","Urban",27485,"Student","Bachelor","Widowed",1,6,"Engineering","Caucasian","Spanish","Desktop",7,1587,86,4,40,"Google Pay",3,0,6,"Home & Kitchen","Morning",1,5,53,5,"Strict",7,10,3,1,1,3,2,3,6,9,10,4,4,3,42,17,14,1,11,4,9,16,0,25,9,"2025-09-26",3,0,11
20876,53,"Male","Australia","Urban",64181,"Employed","High School","Married",0,8,"Marketing","African American","Spanish","Mobile",13,3270,9,3,400,"Bank Transfer",2,1,7,"Electronics","Afternoon",0,3,21,3,"Moderate",3,3,1,1,1,4,6,3,6,1,1,5,10,3,86,42,13,0,18,10,4,62,0,48,16,"2026-09-26",5,0,68
824720,66,"Male","UK","Urban",145397,"Student","PhD","Widowed",1,3,"Engineering","Hispanic","French","Desktop",11,2152,12,6,413,"Apple Pay",2,0,2,"Sports","Evening",1,2,61,7,"Strict",4,2,3,1,4,1,3,24,1,3,2,6,10,9,88,17,0,3,19,3,6,67,5,53,16,"2025-04-12",5,1,25
655109,77,"Female","Australia","Urban",60900,"Retired","Master","Divorced",1,4,"Retail","Other","French","Mobile",14,533,68,4,289,"Debit Card",3,0,8,"Sports","Afternoon",0,6,46,10,"Moderate",9,8,0,0,7,5,5,21,1,8,7,5,8,3,119,10,3,4,1,3,4,72,6,49,3,"2026-01-22",3,1,50
971014,38,"Male","UK","Urban",118844,"Self-employed","High School","Divorced",1,4,"IT","African American","Mandarin","Desktop",2,3904,63,0,356,"Google Pay",0,0,3,"Books","Afternoon",0,6,53,3,"Strict",5,9,7,1,11,2,8,6,0,9,10,8,2,2,76,49,3,0,8,6,10,60,4,40,11,"2025-12-11",2,0,42
326737,80,"Male","Australia","Suburban",176890,"Self-employed","Bachelor","In a relationship",1,2,"Engineering","Caucasian","Hindi","Tablet",17,1775,63,5,386,"Apple Pay",4,0,0,"Electronics","Evening",1,6,18,11,"Moderate",7,8,9,1,10,3,10,2,1,8,7,7,5,10,102,38,16,4,14,5,1,33,1,58,5,"2025-08-27",4,1,38
637285,43,"Male","France","Urban",189410,"Unemployed","High School","Married",0,5,"Marketing","Hispanic","Hindi","Mobile",7,4158,69,2,473,"Bank Transfer",3,0,3,"Groceries","Evening",1,5,20,4,"Moderate",0,9,10,1,1,2,2,18,5,8,8,7,1,8,50,6,10,4,2,7,3,26,3,13,14,"2026-12-14",5,0,87
696671,33,"Male","USA","Suburban",111223,"Retired","Master","Single",0,1,"Marketing","Other","Hindi","Mobile",9,2223,28,4,168,"Credit Card",4,0,2,"Groceries","Night",1,2,23,5,"Moderate",6,3,3,0,5,5,1,9,6,3,3,7,2,4,80,39,15,2,6,5,3,23,1,59,12,"2025-10-06",2,1,72
842539,73,"Male","Germany","Urban",89165,"Self-employed","High School","Single",1,2,"Finance","Hispanic","German","Desktop",15,4819,1,1,108,"PayPal",1,1,10,"Fashion","Morning",1,0,39,2,"Loose",10,0,8,0,8,5,6,23,1,2,1,7,5,0,2,19,10,3,7,10,3,64,6,80,10,"2025-01-28",5,1,39
486088,65,"Male","USA","Urban",143211,"Unemployed","Bachelor","Married",1,10,"Engineering","African American","French","Mobile",17,1001,76,5,465,"Credit Card",2,0,5,"Beauty","Evening",0,6,85,4,"Strict",3,9,2,0,7,5,2,12,5,10,9,9,4,1,61,46,2,1,15,1,9,20,3,81,14,"2025-05-01",1,0,48
32727,74,"Male","France","Suburban",62270,"Retired","PhD","Widowed",0,3,"IT","Asian","English","Mobile",20,3109,0,5,379,"Credit Card",3,1,2,"Home & Kitchen","Afternoon",0,1,30,5,"Moderate",10,0,2,1,3,0,0,9,4,0,2,6,6,6,40,46,20,2,19,3,4,88,7,56,1,"2026-07-26",0,1,58
153582,78,"Female","Japan","Suburban",171992,"Employed","High School","Widowed",0,2,"Healthcare","Hispanic","English","Mobile",6,1705,63,2,272,"Credit Card",0,0,10,"Toys","Evening",1,6,18,4,"Loose",8,9,1,1,9,4,0,14,1,9,10,7,7,2,56,48,18,2,2,7,9,45,4,5,21,"2025-05-16",0,1,29
911434,22,"Female","USA","Urban",102651,"Employed","High School","Widowed",1,3,"Education","Caucasian","German","Mobile",9,247,27,1,436,"PayPal",0,0,8,"Electronics","Morning",0,2,84,2,"Strict",8,4,0,1,7,0,6,1,1,5,3,4,5,0,81,35,3,2,5,3,9,48,2,41,21,"2025-10-07",4,0,64
740404,55,"Male","Japan","Urban",69670,"Student","High School","Married",0,4,"Marketing","Caucasian","Mandarin","Desktop",12,1139,75,4,329,"Credit Card",3,0,6,"Fashion","Night",1,6,24,5,"Moderate",8,8,7,0,3,4,6,15,6,9,9,7,3,0,43,24,4,5,12,9,9,63,2,6,13,"2026-06-28",5,0,5
430351,57,"Female","Canada","Rural",89681,"Student","Master","Divorced",1,6,"Engineering","Hispanic","French","Desktop",9,1874,16,5,329,"Credit Card",1,0,10,"Groceries","Night",1,3,79,3,"Loose",0,2,10,0,4,1,3,8,0,4,3,8,7,1,35,19,7,0,5,3,9,49,0,71,24,"2026-03-12",6,1,57
400093,80,"Male","Brazil","Urban",99202,"Employed","High School","In a relationship",1,10,"Finance","Caucasian","German","Tablet",20,836,53,4,415,"Google Pay",3,0,6,"Books","Night",1,3,81,2,"Loose",6,5,9,1,12,3,8,11,0,6,4,4,8,2,109,43,13,5,2,2,3,10,7,23,19,"2026-04-14",1,1,13
453206,51,"Male","China","Rural",116427,"Retired","Associate Degree","Single",0,1,"Engineering","Caucasian","French","Desktop",13,3813,0,4,464,"Google Pay",1,0,2,"Sports","Evening",0,1,99,4,"Loose",3,0,3,1,6,3,6,19,3,2,3,4,2,0,28,29,0,0,18,8,8,87,6,35,12,"2026-10-12",5,0,100
583568,52,"Male","Australia","Suburban",131674,"Employed","Bachelor","Widowed",0,9,"IT","Hispanic","Spanish","Desktop",2,2580,12,3,203,"Google Pay",4,0,6,"Toys","Night",1,2,62,9,"Moderate",6,0,0,0,9,3,0,0,3,1,2,7,8,0,12,39,14,0,2,9,3,97,6,96,19,"2026-04-07",4,0,25
928460,71,"Female","USA","Urban",170105,"Self-employed","Bachelor","Divorced",1,9,"Education","Caucasian","English","Desktop",11,841,1,5,35,"Apple Pay",1,1,1,"Home & Kitchen","Afternoon",1,2,21,5,"Moderate",6,0,4,0,9,2,5,18,2,0,0,5,1,5,40,14,9,1,15,8,8,18,4,67,17,"2025-12-28",1,0,96
204361,31,"Female","Canada","Urban",33036,"Retired","High School","In a relationship",0,6,"Engineering","Caucasian","Hindi","Mobile",14,235,72,4,106,"Bank Transfer",0,0,3,"Books","Evening",1,7,47,9,"Moderate",4,10,2,0,6,3,4,19,1,9,10,5,2,1,109,32,6,0,7,10,8,91,2,56,3,"2026-10-27",4,0,97
771843,57,"Female","USA","Urban",165246,"Student","High School","Single",1,9,"IT","Other","Mandarin","Mobile",8,4809,4,4,367,"Apple Pay",4,1,2,"Toys","Afternoon",1,1,22,7,"Moderate",4,1,10,1,5,0,4,5,5,1,1,9,0,10,43,48,1,0,13,4,9,45,3,48,17,"2025-01-01",2,0,8
159021,31,"Other","China","Suburban",146270,"Unemployed","Bachelor","Widowed",1,7,"Engineering","Other","Hindi","Mobile",19,1243,32,4,319,"Debit Card",4,1,8,"Home & Kitchen","Evening",1,3,20,12,"Loose",8,2,8,1,2,2,0,3,3,4,4,8,10,0,112,42,11,0,11,10,10,35,3,32,7,"2025-12-19",5,0,67
817128,36,"Male","Germany","Rural",56284,"Retired","Associate Degree","In a relationship",1,8,"Other","Other","Mandarin","Mobile",3,2786,70,3,454,"Bank Transfer",0,0,7,"Groceries","Morning",1,6,15,11,"Loose",1,10,2,0,4,3,1,8,5,10,9,5,3,0,12,47,17,3,16,8,9,87,4,76,14,"2025-03-31",7,1,43
574012,24,"Male","Canada","Rural",61044,"Self-employed","Bachelor","Married",0,6,"Other","Hispanic","Spanish","Mobile",18,2920,46,5,489,"Credit Card",2,0,5,"Fashion","Night",1,3,60,2,"Moderate",3,5,5,1,5,3,4,10,5,7,5,7,9,4,17,33,18,4,20,10,8,31,7,49,9,"2026-12-19",7,0,41
55547,37,"Male","China","Urban",24564,"Employed","Bachelor","In a relationship",1,8,"Retail","Asian","English","Mobile",5,1303,45,3,383,"Credit Card",0,0,6,"Groceries","Afternoon",0,3,67,6,"Strict",4,6,7,0,11,5,7,8,5,6,8,6,2,2,85,13,5,3,13,1,10,38,5,21,16,"2026-04-25",5,0,69
208586,36,"Male","Brazil","Suburban",97870,"Retired","Associate Degree","Divorced",0,1,"Retail","African American","French","Mobile",12,1128,14,5,134,"Apple Pay",0,0,3,"Fashion","Afternoon",1,2,39,6,"Moderate",4,2,6,1,3,0,3,8,1,1,3,8,5,8,2,36,20,0,20,4,2,62,2,84,15,"2025-02-24",5,0,73
970,53,"Male","Japan","Urban",94720,"Self-employed","Bachelor","Widowed",0,9,"IT","Other","French","Mobile",4,1717,24,6,327,"Google Pay",2,1,3,"Books","Evening",1,2,76,6,"Moderate",4,1,1,0,3,2,2,9,7,3,4,6,1,5,69,7,19,4,18,9,0,16,6,92,12,"2026-09-02",1,0,59
314315,34,"Female","India","Urban",127617,"Employed","Associate Degree","Widowed",0,3,"Finance","Hispanic","Spanish","Mobile",13,2279,1,3,472,"Bank Transfer",1,1,10,"Fashion","Night",0,1,68,2,"Moderate",4,0,5,0,7,2,6,8,5,2,4,4,4,1,14,37,12,4,20,10,3,94,3,46,12,"2026-01-24",4,0,68
530956,55,"Male","USA","Suburban",115010,"Employed","High School","Married",0,4,"Marketing","Caucasian","German","Desktop",0,335,86,3,140,"PayPal",0,1,1,"Books","Evening",1,6,88,6,"Moderate",4,10,7,0,5,5,5,6,3,10,10,8,4,4,18,48,20,5,9,4,6,72,1,13,7,"2026-10-24",6,1,19
296792,35,"Male","France","Rural",138596,"Unemployed","Bachelor","Married",0,9,"Education","Other","French","Mobile",10,768,57,6,131,"PayPal",2,1,10,"Toys","Morning",1,3,30,4,"Moderate",1,6,4,1,8,5,4,20,4,6,6,7,8,4,89,33,13,1,8,3,5,90,1,53,8,"2025-07-30",7,1,21
859716,30,"Female","Canada","Urban",130520,"Unemployed","Master","Divorced",0,1,"Marketing","Hispanic","Spanish","Mobile",1,3588,19,4,443,"Credit Card",1,0,5,"Home & Kitchen","Morning",0,1,22,9,"Strict",5,3,10,1,7,2,6,18,4,3,3,7,10,0,31,24,14,2,1,9,6,74,6,98,17,"2026-12-17",5,1,11
757090,48,"Male","Australia","Urban",174592,"Self-employed","High School","Married",1,6,"Other","Asian","German","Mobile",8,2128,77,1,239,"Google Pay",4,1,2,"Home & Kitchen","Night",0,5,37,6,"Strict",2,8,0,1,12,1,10,7,1,9,10,9,3,9,64,45,20,2,19,10,4,19,2,2,1,"2026-04-23",5,0,8
191472,48,"Female","Australia","Urban",40840,"Student","High School","Single",0,6,"IT","Other","Spanish","Mobile",6,1312,48,0,34,"Google Pay",4,0,6,"Sports","Morning",1,4,67,4,"Loose",10,7,10,0,2,4,1,13,5,7,9,5,0,0,55,5,10,0,1,10,2,66,0,24,22,"2025-06-23",3,0,91
685607,63,"Female","India","Rural",176972,"Student","Bachelor","Widowed",0,4,"Other","Hispanic","Mandarin","Mobile",8,1431,63,4,342,"Debit Card",3,0,0,"Toys","Morning",1,5,91,7,"Strict",7,6,8,1,10,5,3,8,6,8,7,6,9,4,51,5,16,0,7,7,8,30,0,2,19,"2026-11-08",5,1,57
805339,74,"Female","Australia","Rural",105191,"Employed","Associate Degree","Married",0,8,"IT","Hispanic","German","Mobile",20,3260,42,1,24,"PayPal",3,1,9,"Toys","Morning",0,2,16,4,"Strict",0,4,5,0,8,0,5,22,6,5,7,8,6,0,106,12,9,5,4,3,5,70,4,31,18,"2025-12-21",5,1,74
483333,25,"Male","Germany","Urban",11178,"Employed","Bachelor","Divorced",0,5,"Marketing","Caucasian","English","Desktop",10,2547,30,3,165,"PayPal",3,0,7,"Toys","Evening",0,2,18,4,"Loose",0,5,0,0,12,2,0,19,2,5,7,8,10,9,57,2,13,5,18,1,0,16,5,65,16,"2025-11-08",7,1,17
92585,52,"Male","China","Suburban",29872,"Employed","Bachelor","Married",1,4,"Other","Hispanic","Hindi","Desktop",2,641,30,5,148,"Debit Card",1,0,1,"Toys","Night",1,3,95,12,"Strict",3,4,5,0,10,1,8,4,6,3,3,9,8,0,107,36,18,2,2,1,9,9,1,23,21,"2026-10-06",3,1,0
608245,25,"Female","Germany","Suburban",145885,"Student","High School","In a relationship",0,9,"Marketing","Asian","German","Mobile",18,4212,65,2,11,"Debit Card",3,0,7,"Home & Kitchen","Evening",1,6,83,11,"Loose",8,8,4,0,3,4,8,9,4,7,6,8,8,6,46,35,10,1,3,8,8,14,5,23,18,"2026-03-01",3,0,26
758575,27,"Female","China","Urban",21312,"Student","Master","Married",0,5,"Healthcare","Caucasian","German","Desktop",7,343,56,5,217,"Credit Card",3,1,6,"Fashion","Afternoon",0,4,22,9,"Loose",3,8,8,0,9,0,3,13,3,6,5,4,0,5,44,9,8,0,1,2,5,96,6,80,20,"2025-07-06",3,1,100
351450,36,"Non-binary","Canada","Suburban",89188,"Self-employed","Bachelor","Widowed",1,2,"Finance","African American","French","Desktop",7,1776,13,3,54,"Apple Pay",3,1,9,"Books","Evening",1,1,55,10,"Loose",3,3,6,0,2,0,6,3,5,1,0,9,3,9,83,2,18,2,5,4,10,20,4,48,18,"2025-06-24",7,1,88
747334,22,"Female","India","Suburban",144030,"Student","Bachelor","Single",0,6,"Healthcare","African American","Hindi","Mobile",15,3218,61,3,47,"Bank Transfer",3,1,4,"Sports","Morning",0,4,86,8,"Moderate",7,7,2,1,0,3,7,13,5,7,6,7,7,3,48,1,3,2,9,6,10,16,7,56,8,"2025-03-12",4,0,30
449787,67,"Other","Australia","Urban",101329,"Student","Master","Widowed",0,8,"Other","Caucasian","Mandarin","Desktop",6,4569,37,6,34,"Apple Pay",2,0,7,"Beauty","Night",1,3,36,8,"Strict",10,4,7,1,8,4,8,8,5,6,5,9,5,2,103,27,6,1,11,5,1,3,1,16,10,"2026-09-05",2,1,13
200896,24,"Female","Canada","Urban",76057,"Employed","Associate Degree","In a relationship",0,1,"Education","Other","Spanish","Mobile",6,2196,67,1,403,"Credit Card",0,1,5,"Sports","Afternoon",0,4,10,5,"Loose",9,8,9,1,10,0,10,1,5,6,6,5,8,0,46,1,8,1,7,8,9,9,6,80,1,"2026-05-21",2,0,32
347983,77,"Male","India","Suburban",135357,"Employed","Associate Degree","Divorced",0,1,"Other","Hispanic","Spanish","Mobile",0,603,47,1,498,"Bank Transfer",3,0,3,"Beauty","Afternoon",0,3,84,8,"Loose",9,6,8,1,10,2,3,5,0,5,3,6,1,0,49,17,19,2,17,8,7,55,7,97,3,"2025-01-09",0,0,55
375675,64,"Female","India","Urban",151696,"Retired","Associate Degree","Single",1,1,"IT","Asian","Spanish","Mobile",5,3790,24,5,156,"Google Pay",2,0,10,"Home & Kitchen","Night",1,1,60,5,"Strict",1,3,4,0,8,2,4,18,4,5,3,5,4,4,23,31,15,3,9,1,2,38,4,26,4,"2026-02-06",2,0,13
588355,34,"Male","Brazil","Urban",42570,"Self-employed","Bachelor","Divorced",0,3,"Marketing","Hispanic","English","Mobile",15,1780,23,2,169,"Bank Transfer",0,1,0,"Fashion","Afternoon",0,1,35,4,"Loose",2,3,7,1,6,1,0,12,5,2,4,8,9,9,102,28,14,1,5,7,4,34,0,80,22,"2026-02-01",2,0,73
300413,32,"Male","Canada","Urban",114728,"Unemployed","Bachelor","In a relationship",0,8,"Engineering","African American","English","Mobile",2,1334,51,2,80,"Debit Card",3,1,1,"Fashion","Afternoon",1,3,57,9,"Moderate",10,6,2,0,8,5,4,1,7,5,3,8,7,9,100,45,18,2,17,2,3,57,7,30,7,"2026-02-16",6,1,55
590437,52,"Female","Germany","Suburban",113890,"Unemployed","Master","Married",0,9,"Retail","African American","English","Mobile",2,2559,39,7,109,"Apple Pay",4,1,1,"Electronics","Night",1,2,74,9,"Loose",4,5,7,1,12,4,1,13,1,6,5,7,7,10,68,48,11,4,8,10,3,22,7,64,15,"2025-05-17",5,1,3
583782,75,"Male","Canada","Urban",59463,"Student","Bachelor","Married",1,1,"Marketing","Hispanic","French","Mobile",15,67,26,6,118,"Google Pay",4,0,8,"Electronics","Afternoon",1,3,16,11,"Loose",8,2,7,0,10,4,4,11,7,2,4,8,4,1,53,45,15,3,6,4,7,5,4,5,3,"2026-08-30",3,1,33
751425,64,"Male","Brazil","Suburban",55719,"Self-employed","Bachelor","Single",0,8,"Retail","Hispanic","German","Desktop",17,1894,18,2,466,"Debit Card",2,0,9,"Sports","Night",0,1,92,3,"Loose",8,1,7,0,9,2,0,3,1,3,5,4,7,6,83,15,17,5,5,8,6,29,4,17,19,"2025-10-09",2,0,56
161576,64,"Female","Australia","Urban",32718,"Self-employed","High School","Divorced",0,3,"Retail","Asian","Mandarin","Desktop",18,4542,55,1,345,"Bank Transfer",2,0,10,"Sports","Afternoon",1,3,77,5,"Loose",2,7,7,0,0,2,7,9,2,8,8,5,8,8,97,42,7,4,17,10,2,86,3,67,22,"2025-04-23",1,0,51
91822,44,"Male","USA","Suburban",28070,"Student","Bachelor","Widowed",0,6,"Marketing","Hispanic","German","Desktop",15,4399,44,5,71,"Debit Card",2,0,7,"Fashion","Afternoon",1,4,64,9,"Strict",4,4,10,0,8,0,0,2,6,5,3,4,9,1,91,0,9,3,4,3,9,93,2,92,21,"2025-06-03",2,1,23
173914,23,"Male","Australia","Urban",100070,"Unemployed","Master","Married",0,4,"Healthcare","Other","German","Mobile",7,2869,51,7,429,"Bank Transfer",1,1,10,"Electronics","Morning",1,4,39,1,"Strict",3,6,3,0,3,2,0,13,2,5,4,4,6,1,77,29,20,5,13,3,2,27,3,59,21,"2025-09-05",7,1,58
58455,56,"Female","USA","Urban",109229,"Retired","PhD","Widowed",1,4,"Engineering","Asian","Hindi","Mobile",18,3907,69,8,335,"PayPal",3,1,6,"Books","Morning",0,4,56,7,"Moderate",3,9,5,0,6,0,5,16,2,7,6,5,6,3,20,28,12,5,3,2,9,56,3,77,6,"2025-09-25",6,1,36
167589,24,"Female","Germany","Urban",192868,"Retired","PhD","Single",0,9,"Retail","African American","Hindi","Desktop",20,4883,19,6,497,"Bank Transfer",3,1,10,"Books","Evening",0,2,13,10,"Loose",3,3,8,0,1,4,5,13,6,3,3,9,4,4,31,24,18,2,19,6,8,19,2,13,9,"2026-05-11",6,1,65
987864,44,"Female","Australia","Rural",33907,"Retired","Associate Degree","Widowed",0,10,"Education","African American","Hindi","Mobile",1,51,36,4,181,"Bank Transfer",4,0,2,"Toys","Night",1,3,65,7,"Loose",0,5,0,0,4,1,5,9,3,7,6,8,8,7,5,19,2,3,9,7,10,67,7,61,3,"2026-07-12",6,0,26
826171,79,"Male","Japan","Rural",96547,"Student","Master","In a relationship",0,5,"Engineering","African American","Spanish","Mobile",4,1795,60,7,329,"Credit Card",4,0,9,"Beauty","Afternoon",1,4,98,0,"Moderate",1,8,0,0,4,0,10,15,6,9,8,9,5,8,101,28,17,0,0,8,9,54,4,98,11,"2026-07-09",1,1,0
848457,54,"Male","France","Suburban",15315,"Student","Associate Degree","Single",1,1,"Healthcare","Asian","German","Desktop",19,37,31,3,302,"Apple Pay",0,0,2,"Beauty","Night",1,2,32,0,"Loose",1,4,2,1,1,2,8,12,6,6,5,9,0,7,27,16,18,5,10,10,5,73,0,45,19,"2025-02-20",5,0,39
971726,58,"Female","China","Urban",183362,"Employed","Associate Degree","Married",0,7,"Engineering","Other","Spanish","Mobile",15,1948,70,2,159,"Apple Pay",0,0,2,"Books","Evening",0,7,15,2,"Loose",2,10,9,0,5,4,4,8,2,9,10,8,6,0,97,47,5,3,8,10,1,24,1,12,22,"2026-01-15",5,0,8
8561,46,"Male","Australia","Urban",177733,"Self-employed","Bachelor","Widowed",1,2,"IT","Other","French","Desktop",3,495,3,3,216,"Bank Transfer",2,1,9,"Books","Evening",0,2,93,3,"Loose",9,0,7,0,1,4,5,18,4,0,0,7,1,8,58,35,1,3,4,1,4,8,3,18,4,"2025-04-08",1,0,89
982269,50,"Female","USA","Urban",196119,"Retired","Bachelor","In a relationship",1,7,"Healthcare","Hispanic","Hindi","Mobile",11,1804,2,4,15,"Debit Card",1,0,9,"Groceries","Evening",0,2,22,0,"Moderate",3,0,1,0,1,4,1,10,4,0,1,6,2,1,18,39,4,3,6,4,8,75,7,23,1,"2026-12-19",6,0,84
308744,43,"Female","Germany","Urban",131834,"Student","High School","Married",0,10,"Healthcare","Asian","English","Tablet",7,138,5,4,348,"PayPal",3,1,6,"Electronics","Evening",1,0,10,6,"Loose",6,1,0,0,9,0,3,5,3,0,1,5,9,0,29,21,9,3,11,4,8,42,1,26,12,"2025-01-04",1,0,43
287500,40,"Male","Brazil","Rural",85027,"Self-employed","Bachelor","Single",1,6,"Finance","Caucasian","German","Mobile",6,2731,81,3,226,"Google Pay",4,0,0,"Beauty","Evening",0,7,41,7,"Moderate",6,10,4,1,5,0,6,1,2,8,10,8,9,9,58,31,12,2,20,5,5,47,5,81,16,"2025-08-19",6,0,2
254292,68,"Other","Canada","Rural",19979,"Unemployed","Master","Divorced",0,2,"Engineering","Hispanic","Mandarin","Desktop",20,3864,34,7,448,"Apple Pay",4,1,2,"Beauty","Night",0,2,31,10,"Strict",0,4,5,1,9,4,4,15,5,3,5,6,2,10,114,25,17,0,6,3,7,18,3,91,8,"2025-03-03",3,1,54
286200,25,"Male","Canada","Urban",112423,"Employed","Associate Degree","In a relationship",0,5,"Engineering","Hispanic","French","Mobile",8,4059,8,5,40,"Bank Transfer",0,1,3,"Sports","Morning",1,0,50,8,"Moderate",4,0,7,1,3,0,8,21,7,1,3,4,8,3,59,16,3,0,10,8,10,81,0,16,4,"2025-04-24",2,1,55
538418,21,"Male","USA","Suburban",42565,"Unemployed","High School","In a relationship",1,2,"Marketing","Other","Spanish","Mobile",17,883,85,4,99,"Apple Pay",0,1,5,"Fashion","Night",1,7,46,12,"Moderate",9,10,9,0,0,1,3,1,5,10,10,9,4,8,34,1,19,4,6,5,0,32,1,85,12,"2025-04-22",4,0,50
483507,32,"Female","Australia","Suburban",140882,"Unemployed","Associate Degree","Married",0,7,"IT","Other","Mandarin","Tablet",7,2665,82,3,126,"Credit Card",4,0,2,"Fashion","Night",0,5,49,2,"Strict",2,10,2,0,11,2,5,11,4,10,10,7,2,8,79,32,20,3,4,1,6,55,4,39,12,"2026-02-19",7,0,68
